,platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count,appendix,version
973,rubygems,rjack-slf4j,0.07673265,,2022-10-24 23:06:50.469576,https://libraries.io/api/rubygems/rjack-slf4j,200.0,11.0,24.0,12.0,https://github.com/dekellum/rjack,200.0,2022-10-24 23:06:51.151720,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dekellum/rjack,200.0,,,,2022-10-25 11:05:25.142250,4.3,2022-10-24 23:06:59.667940,0.19665,0.0,B,
974,nuget,dotnetzip,0.07673265,,2022-10-24 23:07:00.032999,https://libraries.io/api/nuget/dotnetzip,200.0,22.0,428.0,2095.0,https://github.com/haf/DotNetZip.Semverd,200.0,2022-10-24 23:07:00.739423,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/haf/DotNetZip.Semverd,200.0,,,,2022-10-25 11:05:44.532889,5.3,2022-10-24 23:07:09.420363,0.36384,168.0,B,
975,maven,net.javacrumbs.json-unit:json-unit-fluent,0.07673265,,2022-10-24 23:07:09.667401,https://libraries.io/api/maven/net.javacrumbs.json-unit:json-unit-fluent,200.0,18.0,83.0,128.0,https://github.com/lukas-krecan/JsonUnit,200.0,2022-10-24 23:07:10.608038,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lukas-krecan/JsonUnit,200.0,,,,2022-10-25 11:06:09.490871,5.5,2022-10-24 23:07:15.496043,0.55559,592.0,B,
976,nuget,owin,0.076391205,,2022-10-24 23:07:15.844098,https://libraries.io/api/nuget/owin,200.0,22.0,801.0,37637.0,https://github.com/owin-contrib/owin-hosting,200.0,2022-10-24 23:07:16.478167,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/owin-contrib/owin-hosting,200.0,,,,2022-10-25 11:06:14.265355,4.6,2022-10-24 23:07:20.676179,0.11826,2.0,B,
977,maven,com.amazonaws:aws-java-sdk-s3,0.07538248,,2022-10-24 23:07:21.436446,https://libraries.io/api/maven/com.amazonaws:aws-java-sdk-s3,200.0,23.0,630.0,1977.0,https://github.com/aws/aws-sdk-java,200.0,2022-10-24 19:43:06.982616,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/aws/aws-sdk-java,200.0,,,,2022-10-24 19:46:14.809595,5.2,,,,B,
978,nuget,system.componentmodel.annotations,0.074922256,,2022-10-24 23:07:21.662890,https://libraries.io/api/nuget/system.componentmodel.annotations,200.0,6.0,3.0,0.0,,,,,,,,,,,,,,B,
979,pypi,markdown,0.07413259,,2022-10-24 23:07:22.026672,https://libraries.io/api/pypi/markdown,200.0,17.0,1607.0,20732.0,,,,,,,,,,,,,,B,
980,nuget,system.security.cryptography.algorithms,0.07359479,,2022-10-24 23:07:22.372427,https://libraries.io/api/nuget/system.security.cryptography.algorithms,200.0,16.0,978.0,5798.0,,,,,,,,,,,,,,B,
981,maven,com.fasterxml.jackson.dataformat:jackson-dataformat-cbor,0.07167077,,2022-10-24 23:07:22.613746,https://libraries.io/api/maven/com.fasterxml.jackson.dataformat:jackson-dataformat-cbor,200.0,21.0,325.0,689.0,https://github.com/FasterXML/jackson-dataformats-binary,200.0,2022-10-24 23:07:23.307614,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/FasterXML/jackson-dataformats-binary,200.0,,,,2022-10-25 11:06:36.142484,7.5,2022-10-24 23:07:29.638220,0.5342,303.0,B,
982,maven,org.apache.lucene:lucene-core,0.06602789,,2022-10-24 23:07:29.899602,https://libraries.io/api/maven/org.apache.lucene:lucene-core,200.0,18.0,746.0,6560.0,https://github.com/apache/lucene,200.0,2022-10-24 23:07:30.563484,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/lucene,200.0,,,,2022-10-25 11:07:01.658607,5.8,2022-10-24 23:07:38.086998,0.83186,9901.0,B,
983,nuget,system.security.cryptography.primitives,0.064206846,,2022-10-24 23:07:38.413577,https://libraries.io/api/nuget/system.security.cryptography.primitives,200.0,14.0,303.0,5689.0,,,,,,,,,,,,,,B,
984,maven,org.apache.commons:commons-math3,0.06408522,,2022-10-24 23:07:38.600827,https://libraries.io/api/maven/org.apache.commons:commons-math3,200.0,16.0,1415.0,8295.0,https://github.com/apache/commons-math,200.0,2022-10-24 23:07:39.281607,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/commons-math,200.0,,,,2022-10-25 11:07:23.067470,6.3,2022-10-24 23:07:47.799723,0.6137,2304.0,B,
985,maven,com.google.http-client:google-http-client-gson,0.06362268,,2022-10-24 23:07:48.020041,https://libraries.io/api/maven/com.google.http-client:google-http-client-gson,200.0,21.0,79.0,681.0,https://github.com/googleapis/google-http-java-client,200.0,2022-10-24 23:07:48.787886,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/googleapis/google-http-java-client,200.0,,,,2022-10-25 11:07:42.814687,7.4,2022-10-24 23:07:56.418659,0.60797,699.0,B,
986,nuget,microsoft.applicationinsights.windowsserver,0.06362268,,2022-10-24 23:07:56.833704,https://libraries.io/api/nuget/microsoft.applicationinsights.windowsserver,200.0,16.0,44.0,23505.0,,,,,,,,,,,,,,B,
987,nuget,system.security.cryptography.encoding,0.06041172,,2022-10-24 23:07:57.183714,https://libraries.io/api/nuget/system.security.cryptography.encoding,200.0,14.0,227.0,5661.0,,,,,,,,,,,,,,B,
988,maven,net.jcip:jcip-annotations,0.059413005,,2022-10-24 23:07:57.377828,https://libraries.io/api/maven/net.jcip:jcip-annotations,200.0,12.0,439.0,1462.0,,,,,,,,,,,,,,B,
989,nuget,system.security.cryptography.x509certificates,0.05921326,,2022-10-24 23:07:57.729089,https://libraries.io/api/nuget/system.security.cryptography.x509certificates,200.0,16.0,663.0,5649.0,,,,,,,,,,,,,,B,
990,maven,com.sun.istack:istack-commons-runtime,0.058124814,,2022-10-24 23:07:57.960998,https://libraries.io/api/maven/com.sun.istack:istack-commons-runtime,200.0,19.0,457.0,206.0,https://github.com/eclipse-ee4j/jaxb-istack-commons,200.0,2022-10-24 23:07:58.635756,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse-ee4j/jaxb-istack-commons,200.0,,,,2022-10-25 10:24:38.625864,6.5,2022-10-24 23:08:11.645603,0.22128,4.0,B,
991,pypi,mccabe,0.058001973,,2022-10-24 23:08:11.857961,https://libraries.io/api/pypi/mccabe,200.0,21.0,367.0,15505.0,https://github.com/pycqa/mccabe,200.0,2022-10-24 23:08:12.662893,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pycqa/mccabe,200.0,,,,2022-10-25 11:07:56.928631,5.1,2022-10-24 23:08:18.941454,0.41047,148.0,B,
992,pypi,pathlib2,0.055875964,,2022-10-24 23:08:19.135123,https://libraries.io/api/pypi/pathlib2,200.0,21.0,380.0,3911.0,https://github.com/jazzband/pathlib2,200.0,2022-10-24 23:08:19.833331,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jazzband/pathlib2,200.0,,,,2022-10-25 11:08:09.531131,4.5,2022-10-24 23:08:26.125883,0.40345,64.0,B,
993,nuget,system.net.http,0.054980397,,2022-10-24 23:08:26.324955,https://libraries.io/api/nuget/system.net.http,200.0,0.0,2.0,0.0,,,,,,,,,,,,,,B,
994,maven,org.eclipse.jetty:jetty-server,0.052224856,,2022-10-24 23:08:26.749361,https://libraries.io/api/maven/org.eclipse.jetty:jetty-server,200.0,24.0,2170.0,11065.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,B,
995,go,github.com/go-openapi/validate,0.051577687,,2022-10-24 23:08:26.967825,https://libraries.io/api/go/github.com%2Fgo-openapi%2Fvalidate,200.0,20.0,987.0,1342.0,https://github.com/go-openapi/validate,200.0,2022-10-24 23:08:27.696953,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/go-openapi/validate,200.0,,,,2022-10-25 11:08:28.530449,4.9,2022-10-24 23:08:32.701127,0.42025,907.0,B,
996,pypi,pip,0.05060249,15.0,2022-10-24 23:08:32.937812,https://libraries.io/api/pypi/pip,200.0,25.0,1349.0,9333.0,https://github.com/pypa/pip,200.0,2022-10-24 23:08:33.655555,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pypa/pip,200.0,2020-01-11 08:28:57.849000+00:00,2022-03-14 12:00:00.103000+00:00,84.0,2022-10-25 11:08:55.038750,4.8,2022-10-24 23:08:38.611623,0.79919,11331.0,B,
997,maven,com.force.api:force-wsc,0.050512712,,2022-10-24 23:08:38.844850,https://libraries.io/api/maven/com.force.api:force-wsc,200.0,15.0,16.0,170.0,https://github.com/forcedotcom/wsc,200.0,2022-10-24 23:08:39.658341,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/forcedotcom/wsc,200.0,,,,2022-10-25 11:09:14.069046,6.6,2022-10-24 23:08:44.870490,0.44941,78.0,B,
998,nuget,microsoft.applicationinsights.perfcountercollector,0.050512712,,2022-10-24 23:08:45.273782,https://libraries.io/api/nuget/microsoft.applicationinsights.perfcountercollector,200.0,16.0,56.0,23959.0,,,,,,,,,,,,,,B,
999,maven,io.projectreactor.netty:reactor-netty,0.050512712,,2022-10-24 23:08:45.521977,https://libraries.io/api/maven/io.projectreactor.netty:reactor-netty,200.0,19.0,105.0,106.0,https://github.com/reactor/reactor-netty,200.0,2022-10-24 23:08:46.252267,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/reactor/reactor-netty,200.0,,,,2022-10-25 11:09:35.195436,8.2,2022-10-24 23:08:52.580677,0.69958,4951.0,B,
1003,npm,ansi-wrap,4.0995073,,2022-10-24 16:19:13.474006,https://libraries.io/api/npm/ansi-wrap,200.0,17.0,110.0,92438.0,https://github.com/jonschlinkert/ansi-wrap,200.0,2022-10-24 16:19:14.220666,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/ansi-wrap,200.0,,,,2022-10-24 16:19:17.217488,4.4,2022-10-24 16:19:20.340946,0.05316,0.0,C,
1004,npm,set-getter,4.0995073,,2022-10-24 16:19:20.516913,https://libraries.io/api/npm/set-getter,200.0,16.0,14.0,36032.0,https://github.com/doowb/set-getter,200.0,2022-10-24 16:19:21.120047,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/doowb/set-getter,200.0,,,,2022-10-24 16:19:24.749320,4.7,2022-10-24 16:21:35.137257,0.21719,1128.0,C,
1005,npm,ansi-yellow,4.0995073,,2022-10-24 16:21:35.361895,https://libraries.io/api/npm/ansi-yellow,200.0,16.0,33.0,6324.0,https://github.com/jonschlinkert/ansi-yellow,200.0,2022-10-24 16:21:36.009493,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/ansi-yellow,200.0,,,,2022-10-24 16:21:39.121639,4.4,2022-10-24 16:23:49.655082,0.05316,0.0,C,
1016,npm,array-slice,3.2186089,,2022-10-24 16:23:50.010745,https://libraries.io/api/npm/array-slice,404.0,,,,,,,,,,,,,,,,,C,
1018,npm,@types/react,3.0980911,,2022-10-24 16:23:50.383770,https://libraries.io/api/npm/%40types%2Freact,200.0,33.0,72963.0,63875.0,https://github.com/DefinitelyTyped/DefinitelyTyped,200.0,2022-10-24 11:56:18.670612,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/DefinitelyTyped/DefinitelyTyped,200.0,,,,2022-10-24 12:44:37.793661,7.3,2022-10-24 12:44:42.301256,0.91282,185972.0,C,
1020,npm,natives,3.0525858,,2022-10-24 16:23:50.579131,https://libraries.io/api/npm/natives,200.0,21.0,472.0,44470.0,https://github.com/addaleax/natives,200.0,2022-10-24 16:23:51.318363,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/addaleax/natives,200.0,,,,2022-10-24 16:23:55.802633,4.6,2022-10-24 16:24:03.310503,0.1407,2.0,C,
1021,npm,fast-list,3.0525858,,2022-10-24 16:24:03.511294,https://libraries.io/api/npm/fast-list,404.0,,,,,,,,,,,,,,,,,C,
1038,npm,lodash.isfunction,2.248253,,2022-10-24 16:24:03.715846,https://libraries.io/api/npm/lodash.isfunction,200.0,25.0,891.0,24234.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1039,npm,lodash._root,2.248253,,2022-10-24 16:24:03.901553,https://libraries.io/api/npm/lodash._root,200.0,24.0,168.0,80320.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1042,npm,@types/color-name,2.223252,,2022-10-24 16:24:04.097296,https://libraries.io/api/npm/%40types%2Fcolor-name,200.0,25.0,38.0,4399.0,https://github.com/DefinitelyTyped/DefinitelyTyped,200.0,2022-10-24 11:56:18.670612,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/DefinitelyTyped/DefinitelyTyped,200.0,,,,2022-10-24 12:44:37.793661,7.3,2022-10-24 12:44:42.301256,0.91282,185972.0,C,
1043,npm,sigmund,2.2076263,,2022-10-24 16:24:04.288468,https://libraries.io/api/npm/sigmund,200.0,21.0,88.0,90663.0,https://github.com/isaacs/sigmund,200.0,2022-10-24 16:24:05.035670,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/sigmund,200.0,,,,2022-10-24 16:24:08.855488,4.5,2022-10-24 16:24:14.214668,0.13041,0.0,C,
1045,npm,@types/events,2.1623118,,2022-10-24 16:24:14.403156,https://libraries.io/api/npm/%40types%2Fevents,200.0,28.0,914.0,100630.0,https://github.com/DefinitelyTyped/DefinitelyTyped,200.0,2022-10-24 11:56:18.670612,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/DefinitelyTyped/DefinitelyTyped,200.0,,,,2022-10-24 12:44:37.793661,7.3,2022-10-24 12:44:42.301256,0.91282,185972.0,C,
1049,npm,lodash.isarguments,2.0951214,,2022-10-24 16:24:14.589513,https://libraries.io/api/npm/lodash.isarguments,200.0,25.0,77.0,144779.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1050,npm,lodash._shimkeys,2.0951214,,2022-10-24 16:24:14.772537,https://libraries.io/api/npm/lodash._shimkeys,200.0,18.0,7.0,15233.0,https://github.com/lodash/lodash-cli,200.0,2022-10-24 16:24:15.219978,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash-cli,200.0,,,,2022-10-24 16:24:22.768137,4.6,2022-10-24 16:24:26.170088,0.23895,0.0,C,
1051,npm,lodash.isarray,2.0951214,,2022-10-24 16:24:26.366505,https://libraries.io/api/npm/lodash.isarray,200.0,27.0,616.0,146195.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1052,npm,lodash._renative,2.0951214,,2022-10-24 16:24:26.555238,https://libraries.io/api/npm/lodash._renative,200.0,17.0,12.0,2300.0,https://github.com/lodash/lodash-cli,200.0,2022-10-24 16:24:15.219978,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash-cli,200.0,,,,2022-10-24 16:24:22.768137,4.6,2022-10-24 16:24:26.170088,0.23895,0.0,C,
1053,npm,lodash.isnative,2.0951214,,2022-10-24 16:24:26.750749,https://libraries.io/api/npm/lodash.isnative,200.0,19.0,23.0,430.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1054,npm,lodash._objecttypes,2.0951214,,2022-10-24 16:24:26.941659,https://libraries.io/api/npm/lodash._objecttypes,200.0,18.0,16.0,16459.0,https://github.com/lodash/lodash-cli,200.0,2022-10-24 16:24:15.219978,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash-cli,200.0,,,,2022-10-24 16:24:22.768137,4.6,2022-10-24 16:24:26.170088,0.23895,0.0,C,
1055,npm,lodash.support,2.0951214,,2022-10-24 16:24:27.138823,https://libraries.io/api/npm/lodash.support,200.0,21.0,7.0,3767.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1056,npm,lodash._isnative,2.0951214,,2022-10-24 16:24:27.339240,https://libraries.io/api/npm/lodash._isnative,404.0,,,,,,,,,,,,,,,,,C,
1057,npm,lodash._getnative,2.0951214,,2022-10-24 16:24:27.524953,https://libraries.io/api/npm/lodash._getnative,200.0,25.0,92.0,145341.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1058,npm,lodash._arraycopy,2.0951214,,2022-10-24 16:24:27.724340,https://libraries.io/api/npm/lodash._arraycopy,200.0,20.0,14.0,26328.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1059,npm,lodash.isobject,2.0951214,,2022-10-24 16:24:27.918521,https://libraries.io/api/npm/lodash.isobject,200.0,25.0,671.0,28660.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1060,npm,lodash._slice,2.0951214,,2022-10-24 16:24:28.124604,https://libraries.io/api/npm/lodash._slice,404.0,,,,,,,,,,,,,,,,,C,
1061,npm,is-arguments,1.9385089,,2022-10-24 16:24:28.309747,https://libraries.io/api/npm/is-arguments,200.0,6.0,0.0,0.0,https://github.com/inspect-js/is-arguments,200.0,2022-10-24 16:24:28.918543,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/inspect-js/is-arguments,200.0,,,,2022-10-24 16:24:34.516955,4.4,2022-10-24 16:24:39.832423,0.24891,184.0,C,
1065,npm,caniuse-lite,1.861552,,2022-10-24 16:24:40.310272,https://libraries.io/api/npm/caniuse-lite,200.0,27.0,1141.0,439395.0,https://github.com/browserslist/caniuse-lite,200.0,2022-10-24 16:24:41.038371,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/browserslist/caniuse-lite,200.0,,,,2022-10-24 16:24:49.504891,5.5,2022-10-24 16:24:52.915380,0.57408,3753.0,C,
1066,npm,lodash._arraymap,1.8572203,,2022-10-24 16:24:53.100778,https://libraries.io/api/npm/lodash._arraymap,200.0,22.0,42.0,5047.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1071,npm,lodash.restparam,1.7427621,,2022-10-24 16:24:53.293224,https://libraries.io/api/npm/lodash.restparam,200.0,24.0,103.0,103082.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1080,npm,lodash._basetostring,1.562676,,2022-10-24 16:24:53.491858,https://libraries.io/api/npm/lodash._basetostring,200.0,24.0,57.0,72903.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1081,npm,lodash.tostring,1.562676,,2022-10-24 16:24:53.682738,https://libraries.io/api/npm/lodash.tostring,200.0,22.0,118.0,1225.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,C,
1089,npm,lodash._basecreatecallback,1.4095441,,2022-10-24 16:24:53.891208,https://libraries.io/api/npm/lodash._basecreatecallback,200.0,17.0,16.0,3810.0,https://github.com/lodash/lodash-cli,200.0,2022-10-24 16:24:15.219978,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash-cli,200.0,,,,2022-10-24 16:24:22.768137,4.6,2022-10-24 16:24:26.170088,0.23895,0.0,C,
